id,master_id,sku,name,url_key,url_path,type,book_cover,short_description,price,list_price,badges,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,has_ebook,inventory_status,inventory_type,productset_group_name,is_fresh,seller,is_flower,is_gift_card,inventory,url_attendant_input_form,salable_type,data_version,day_ago_created,categories,meta_title,meta_description,meta_keywords,liked,rating_summary,description,images,warranty_policy,brand,seller_specifications,current_seller,other_sellers,price_comparison,specifications,product_links,configurable_options,configurable_products,services_and_promotions,promotions,stock_item,quantity_sold,installment_info,video_url,youtube,is_seller_in_chat_whitelist
38458616,38458616,2085759772765,Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A,tai-nghe-bluetooth-apple-airpods-pro-true-wireless-mwp22-hang-chinh-hang-vn-a-p38458616,tai-nghe-bluetooth-apple-airpods-pro-true-wireless-mwp22-hang-chinh-hang-vn-a-p38458616.html?spid=38458618,configurable,,"AirPods Pro sở hữu thiết kế nhỏ gọn
Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 được thiết kế như một tai nghe in-ear thay vì earbud toàn khung nhựa 100% như ở các phiên bản cũ, trọng...",5149000,8500000,"[{""code"": ""tikinow"", ""text"": ""tikinow""}, {""code"": ""installment"", ""price"": 429083, ""month"": 12}]",3351000,39,4.8,1286,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg,False,available,instock,Thiết Bị Số - Phụ Kiện Số/Thiết Bị Âm Thanh và Phụ Kiện/Tai Nghe Bluetooth/Tai Nghe True Wireless,False,,False,False,"{""product_virtual_type"": null, ""fulfillment_type"": ""tiki_delivery""}",,,11,556,"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}",,,,False,[],"<span class='description-separate'></span>Thiết kế thời trang và nhỏ gọn<br />
Khả năng chống ồn – xử lý âm thanh vượt bậc<br />
Tái tạo âm thanh chi tiết, sống động<br />
Kết nối không dây Bluetooth tiện lợi<br />
Trang bị tính năng theo dõi sức khỏe<br />
Thời lượng pin cải thiện, lên đến 24 tiếng<br />
Tương thích tối đa các thiết bị của Apple<h5><strong>AirPods Pro sở hữu thiết kế nhỏ gọn</strong></h5>
<p>Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 được thiết kế như một tai nghe in-ear thay vì earbud toàn khung nhựa 100% như ở các phiên bản cũ, trọng lượng chỉ 5.4g và 45,6 gram cả hộp. Bên cạnh đó AirPods Pro còn sở hữu tiêu chuẩn chống nước và bụi bẩn IPX4.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/4d/8d/be/bf504619471cb446d2e147a1536aeddd.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750"" height=""750"" /></p>
<p>Cùng với 3 mút silicon mềm giúp AirPods Pro không chỉ giúp tai nghe trở nên sang trọng hơn và còn giúp tai nghe bám chắc vào tai, khả năng cách âm tốt cũng như phù hợp với nhiều kích thước tai khác nhau.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/1a/dd/88/994494ac0e40ff460238b98c03d35402.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750px"" height=""750px"" /></p>
<h5>Âm thanh rõ nét với công nghệ khử tiếng ồn chủ động</h5>
<p>AirPods Pro thiết kế một micro hướng ra ngoài giúp phát hiện âm thanh. Sau khi phát hiện âm thanh, AirPods Pro ngay lập tức sẽ loại bỏ âm thanh bên ngoài đó trước khi bạn nghe thấy nó. Một micrô hướng vào bên trong giúp lắng nghe những âm thanh bên trong tai bạn. Tương tự với micro hướng ra bên ngoài, micro bên trong cũng kiểm tra những âm thanh không mong muốn và loại bỏ chúng.</p>
<p>Tính năng khử tiếng ồn được điểu chỉnh liên tục với tần suất 200 lần mỗi giây. Nhờ vậy âm thanh cuối cùng bạn nghe được sẽ là những âm thanh trong trẻo, chất lượng nhất.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/fc/67/80/a8300b0ac1bddfd3414fd3b8f34e7187.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750px"" height=""750px"" /></p>
<p>Một tính năng thông minh của AirPods Pro đó chỉnh là sử chuyển đổi giữa chế độ khử tiếng ồn chủ động và chế độ trong suốt. Với những lúc bạn có nhu cầu nghe cả những âm thanh đang xảy ra xung quanh. Việc đơn giản bạn cần làm là nhấn giữ cảm biến lực trên thân tai nghe để chuyển đổi giữa hai chế độ. Với chế độ trong suốt, bạn có thể nghe được cùng lúc âm thanh bên trong cũng như âm thanh bên ngoài, thoải mái nói chuyện với mọi người xung quanh.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/41/5a/6e/58b3987887527b56646b7e61bcbdcac5.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750px"" height=""750px"" /></p>
<h5>Dễ dàng kết nối với những thiết bị khác</h5>
<p>Tai nghe Apple AirPods Pro vẫn sở hữu tính năng kết nối với iPhone hoặc Apple Watch như các mẫu tai nghe AirPods khác, kết nối bluetooth 5.0. Ngoài ra, tai nghe còn tính năng “Hey Hey Siri” giúp kiểm soát âm lượng, cuộc gọi, nghe nhạc và nhiều hơn thế nữa chỉ bằng giọng nói. Đồng thời, tai nghe còn có khả năng chi sẻ bài hát, podcast qua một tai nghe AirPods khác với tính năng chia sẻ âm thanh.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/c8/20/97/d1df55006e6ce41db729efcd25c4bfe6.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750px"" height=""750px"" /></p>
<h5><img src=""undefined"" alt="""" width=""750"" height=""0"" />Dung lượng pin lớn lên đến 5 giờ sử dụng</h5>
<p>Với AirPods Pro với dung lượng pin cho thời gian sử dụng khá ấn tượng. Cụ thể với 1 lần sạc, tai nghe không dây AirPods Pro cho 4,5 giờ nghe nhạc, 3.5 tiếng đàm thoại. Ngoài ra, hộp sạc không dây giúp lưu trữ điện năng bổ sung năng lượng cho 24 giờ nghe nhạc, 18 giờ đàm thoại.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/6e/07/ac/9a18f69a8942f583db1881d686ff01bf.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750px"" height=""751px"" /></p>
<h5><strong>Cảm biến lực giúp kiểm soát trên tai nghe cùng nhiều tính năng nâng cao: Siri, Ar</strong></h5>
<p>AirPods Pro với cảm biến lực giúp kiểm soát ngay trên tai nghe. Cụ thể, bạn cần nhấn 1 lần để phát, tạm dừng hoặc trả lời cuộc gọi điện thoại. Nhấn 2, 3 lần để bỏ qua, nhân và giữ để chuyển giữa chế độ khử tiếng ồn chủ động và chế độ trong suốt.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/e3/81/6a/16eb555c1ec544d8106d68a8647124f4.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750"" height=""657"" /></p>
<h5>Chíp H1giúp tùy chỉnh âm thanh</h5>
<p>Ngoài ra, Apple AirPods Pro còn bộ khuếch đại cấp nguồn kết hợp với chip H1 giúp loại bỏ nền nhiễu, kiểm soát mức độ nghe. Bộ khuếch đại dải động giúp tạo ra âm thanh thuần khiết, rõ ràng cùng khả năng kéo dài tuổi thọ pin. Hơn thế nữa, tai nghe bluetooth AirPods Pro còn sở hữu cổng micro lưới mở rộng giúp cải thiện độ rõ của cuộc gọi, âm thanh trong các tình huống gió.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/cf/04/cd/eed4a102f74c92387e4d9e05b8c17cee.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750"" height=""700"" /></p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/9d/ea/9a/e653b13c2287fecb3d05b15d67e46a33.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750"" height=""1400"" /></p>
<h5>Công nghệ Adaptive EQ cho khả năng tận hưởng âm nhạc tốt hơn</h5>
<p>Công nghệ Adaptive EQ giúp điều chỉnh âm nhạc theo hình dạng tai nghe của từng người. Tai nghe cho âm trầm mạnh, cùng với đó là trình điều khiển loa cho phép tùy chỉnh độ méo cao và thấp khác nhau.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/61/c7/ef/73c3f48e3899053eab54d3017615eb60.JPG"" alt=""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A"" width=""750"" height=""857"" /></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ...</p>","[{'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg', 'is_gallery': True}]",,"{""id"": 17827, ""name"": ""Apple"", ""slug"": ""apple""}","[{""name"": ""Tiki hoàn tiền 111% nếu phát hiện hàng giả"", ""value"": null, ""url"": null}, {""name"": ""Cam kết hàng chính hiệu"", ""value"": null, ""url"": null}, {""name"": ""Thời gian bảo hành: 12 Tháng"", ""value"": null, ""url"": ""http://tiki.vn/doi-tra-de-dang""}]","{""id"": 1, ""sku"": ""8940002543605"", ""store_id"": 40395, ""name"": ""Tiki Trading"", ""slug"": ""tiki-trading"", ""link"": ""https://tiki.vn/cua-hang/tiki-trading"", ""is_best_store"": false, ""logo"": ""https://vcdn.tikicdn.com/ts/seller/ee/fa/a0/98f3f134f85cff2c6972c31777629aa0.png"", ""product_id"": ""38458618"", ""price"": 5149000, ""is_offline_installment_supported"": null}","[{""id"": 174330, ""name"": ""MINH TUẤN MOBILE 43"", ""link"": ""https://tiki.vn/cua-hang/minh-tuan-official-store"", ""logo"": ""https://vcdn.tikicdn.com/ts/seller/db/ff/63/5ccb96a3c994be6deb77fab75b99e9d0.jpg"", ""product_id"": ""83944012"", ""price"": 5450000, ""store_id"": 161366}, {""id"": 27572, ""name"": ""NGUYENVUSTORE"", ""link"": ""https://tiki.vn/cua-hang/nguyenvustore"", ""logo"": ""https://vcdn.tikicdn.com/ts/seller/53/c3/30/e5ce9ab28e0b91da9ca4e15808e9e70c.jpg"", ""product_id"": ""85096268"", ""price"": 5490000, ""store_id"": 26932}]","{'title': '2 Nhà Bán Khác', 'sub_title': 'Giá từ 5.450.000 ₫'}","[{""name"": ""Content"", ""attributes"": [{""name"": ""Thương hiệu"", ""value"": ""Apple""}, {""name"": ""Xuất xứ thương hiệu"", ""value"": ""Mỹ""}, {""name"": ""Kích thước"", ""value"": ""<ul>\n<li>Tai nghe: 30.9 - 21.8 - 24.0 mm</li>\n<li>Hộp sạc: 45.2 - 60.6 - 21.7 mm</li>\n</ul>""}, {""name"": ""Model"", ""value"": ""MWP22""}, {""name"": ""Xuất xứ"", ""value"": ""Trung Quốc""}, {""name"": ""Trọng lượng"", ""value"": ""Tai nghe: 5.4 g. Hộp sạc: 45.6 g""}]}, {""name"": ""System"", ""attributes"": [{""name"": ""SKU"", ""value"": 8940002543605}]}]",[],"[{""code"": ""option1"", ""name"": ""Màu"", ""show_preview_image"": true, ""position"": 0, ""values"": [{""label"": ""Trắng""}]}]","[{""child_id"": 38458617, ""sku"": ""7794501971121"", ""name"": ""Tai Nghe Bluetooth Apple AirPods Pro True Wireless - MWP22 - Hàng Chính Hãng VN/A - Trắng"", ""price"": 5149000, ""thumbnail_url"": ""https://salt.tikicdn.com/cache/280x280/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg"", ""images"": [{""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg"", ""medium_url"": ""https://salt.tikicdn.com/cache/550x550/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg"", ""small_url"": ""https://salt.tikicdn.com/cache/75x75/ts/product/f7/dc/b3/62e166121af858dcea5156c0808250ac.jpg""}, {""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg"", ""medium_url"": ""https://salt.tikicdn.com/cache/550x550/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg"", ""small_url"": ""https://salt.tikicdn.com/cache/75x75/ts/product/6b/b4/2b/01f85d903f32894569308ebf336963c5.jpg""}, {""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg"", ""medium_url"": ""https://salt.tikicdn.com/cache/550x550/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg"", ""small_url"": ""https://salt.tikicdn.com/cache/75x75/ts/product/2d/5e/5b/adb76a83fe644886200a48d7c40a4da6.jpg""}, {""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg"", ""medium_url"": ""https://salt.tikicdn.com/cache/550x550/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg"", ""small_url"": ""https://salt.tikicdn.com/cache/75x75/ts/product/34/54/4d/11015a635384c5c753d4c7940a0ab987.jpg""}, {""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg"", ""medium_url"": ""https://salt.tikicdn.com/cache/550x550/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg"", ""small_url"": ""https://salt.tikicdn.com/cache/75x75/ts/product/40/64/00/f12c65a70a5a2b87bb3a0e2299fbb61c.jpg""}, {""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg"", ""medium_url"": ""https://salt.tikicdn.com/cache/550x550/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg"", ""small_url"": ""https://salt.tikicdn.com/cache/75x75/ts/product/4b/1f/0e/a3461df6d933ac42c45ef24fac26e47f.jpg""}], ""selected"": true, ""inventory_status"": ""available"", ""v5"": 1, ""id"": 38458618, ""seller"": {""name"": ""Tiki Trading"", ""id"": 1}, ""option1"": ""Trắng""}]",[],[],"{""qty"": 539349, ""min_sale_qty"": 1, ""max_sale_qty"": 5, ""preorder_date"": false}","{'text': 'Đã bán 1k+', 'value': 3920}",null,,,False
